"id","number","date","due_date","currency_code","gross_amount","vat_amount","net_amount","payment_term_days","name","value","name-2","display_name"
20999307,"I211-321507","2024-07-11","2024-08-31",2,"530.83","0.00","530.83",50,"NAVICO GROUP EMEA B.V.","120724003D","misc_ref","MiscRef"
21104689,"2188014","2024-09-02","2024-11-30",0,"19.39","3.23","16.16",59,"DURITE LTD","071024004B","misc_ref","MiscRef"
20148198,"A1476193","2021-10-07","2022-01-31",0,"416.20","69.37","346.83",115,"BM CATALYSTS","08102021","misc_ref","MiscRef"
14184506,"10882593","2018-09-25","2018-11-30",0,"17.99","3.00","14.99",64,"FERRARIS PISTON SERVICES LTD","26092018","misc_ref","MiscRef"
20823193,"18460422","2023-11-30","2023-12-15",0,"72.08","12.01","60.07",14,"KLARIUS PRODUCTS LTD","01122023","misc_ref","MiscRef"
20101994,"17977755","2021-08-17","2021-09-15",0,"222.44","37.07","185.37",28,"KLARIUS PRODUCTS LTD","18082021","misc_ref","MiscRef"
20794832,"5895394","2023-10-27","2023-11-30",0,"12.85","2.14","10.71",31,"MACFARLANE GROUP UK","301023004F","misc_ref","MiscRef"
20545820,"34927","2023-01-17","2023-01-31",0,"156.00","26.00","130.00",24,"FORD RETAIL LTD T/A TRUSTFORD STOCKPORT","1701230163","misc_ref","MiscRef"
20879861,"044/9023664","2024-02-09","2024-04-09",0,"76.99","12.83","64.16",53,"HALFORDS AUTOCENTRES","1202240118","misc_ref","MiscRef"
14585926,"A7460138827","2019-06-25","2019-07-25",0,"108.00","18.00","90.00",23,"ATS EUROMASTER LTD","0207190046","misc_ref","MiscRef"
20202545,"32138314A","2021-10-05","2022-01-03",2,"2850.00","0.00","2850.00",63,"H&R SPEZIALFEDERN GMBH XO .KG","0610210342","misc_ref","MiscRef"
20061255,"3437450051","2021-07-02","2021-08-16",0,"17951.39","2991.90","14959.49",46,"BASF PLC (PAINT)","05072101BD","misc_ref","MiscRef"
20069836,"UKF053101","2021-07-12","2021-08-15",0,"525.00","0.00","525.00",83,"EURO CAR PARTS LIMITED T/AS VEGE UK","13072102EA","misc_ref","MiscRef"
20275815,"74891LC ABERDEEN","2022-03-02","2022-03-03",0,"45.00","0.00","45.00",0,"Shaun Baines","E3003232","misc_ref","MiscRef"
14680384,"17602269","2019-09-05","2019-10-15",0,"147.72","24.62","123.10",54,"KLARIUS PRODUCTS LTD","06092019","misc_ref","MiscRef"
14337463,"145630","2019-01-07","2019-01-14",0,"56.50","9.42","47.08",19,"APPLEHOUSE TRAVEL","19010900F8","misc_ref","MiscRef"
20676781,"18350708","2023-06-12","2023-07-15",0,"3.60","0.60","3.00",31,"KLARIUS PRODUCTS LTD","13062023","misc_ref","MiscRef"
19841661,"17831699","2020-11-23","2020-12-15",0,"478.37","79.73","398.64",21,"KLARIUS PRODUCTS LTD","24112020","misc_ref","MiscRef"
20259760,"2257289058","2022-02-15","2022-06-15",0,"66.91","11.15","55.76",119,"ROBERT BOSCH LIMITED","15022022","misc_ref","MiscRef"
20608908,"123692","2023-03-28","2023-04-27",0,"40129.07","6688.18","33440.89",35,"KRP SUPPLIES LTD","28032301BD","misc_ref","MiscRef"
14532344,"I0204193","2019-05-23","2019-06-20",0,"2662.78","443.80","2218.98",38,"IMPEX PARTS LTD","240519012E","misc_ref","MiscRef"
20232293,"A1505967","2022-01-13","2022-04-30",0,"66.98","11.16","55.82",105,"BM CATALYSTS","14012022","misc_ref","MiscRef"
14552148,"548771","2019-06-05","2019-07-31",0,"40.20","6.70","33.50",53,"TOMO MOTORPARTS","0706190434","misc_ref","MiscRef"
21155139,"18688184","2024-11-29","2024-12-15",0,"43.19","7.20","35.99",12,"KLARIUS PRODUCTS LTD","02122024","misc_ref","MiscRef"
14715559,"17617265","2019-10-01","2019-11-15",0,"207.18","34.53","172.65",58,"KLARIUS PRODUCTS LTD","02102019","misc_ref","MiscRef"
20365962,"76761LC ALDERSHOT","2022-06-10","2022-06-11",0,"118.80","19.80","99.00",0,"Shaun Baines","E3030784","misc_ref","MiscRef"
16699797,"96541097","2020-05-12","2020-08-10",0,"255.60","42.60","213.00",259,"MAHLE AFTERMARKET LTD","13052002D4","misc_ref","MiscRef"
20220634,"217116537","2021-12-14","2022-04-13",2,"30125.24","0.00","30125.24",92,"BREMBO NV","2912210070","misc_ref","MiscRef"
14102780,"17376411","2018-08-06","2018-09-15",0,"119.89","19.98","99.91",38,"KLARIUS PRODUCTS LTD","07082018","misc_ref","MiscRef"
14361405,"0000354184","2019-01-25","2019-03-31",0,"56.18","9.36","46.82",63,"FREEMAN AUTOMOTIVE (UK) LIMITED","2501190365","misc_ref","MiscRef"
20781211,"12144","2023-10-10","2023-11-09",0,"394.30","65.72","328.58",25,"SHEPHARD ENGINEERING SERVICES LTD","121023006A","misc_ref","MiscRef"
19934248,"17871794","2021-02-11","2021-03-15",0,"51.02","8.50","42.52",28,"KLARIUS PRODUCTS LTD","12022021","misc_ref","MiscRef"
13992564,"17335688","2018-06-06","2018-07-15",0,"32.06","5.34","26.72",36,"KLARIUS PRODUCTS LTD","07062018","misc_ref","MiscRef"
20417396,"492029","2022-08-09","2022-10-31",0,"57.67","9.61","48.06",83,"EPTG (POWERFLEX) LTD.","09082202E1","misc_ref","MiscRef"
20991780,"SI004414712","2024-07-02","2024-09-30",0,"716.15","119.38","596.77",90,"JACK SEALEY LIMITED","04072401BF","misc_ref","MiscRef"
13919914,"19217393","2018-04-25","2018-06-30",0,"4.78","0.80","3.98",64,"FERRARIS PISTON SERVS LTD BRISTOL","26042018","misc_ref","MiscRef"
20038634,"0001/00221114","2021-06-08","2021-08-07",0,"13.49","2.25","11.24",58,"SAXON INDUSTRIALS","0906210140","misc_ref","MiscRef"
20118793,"112119","2021-09-07","2021-10-07",0,"77.88","12.98","64.90",30,"KRP SUPPLIES LTD","0809210056","misc_ref","MiscRef"
14010552,"EEC773060","2018-06-14","2018-08-15",0,"114.07","19.01","95.06",60,"EUROPEAN EXHAUST & CATALYST LTD.","150618046B","misc_ref","MiscRef"
20293099,"I0226848","2022-03-22","2022-04-20",0,"403.87","67.31","336.56",31,"IMPEX PARTS LTD","2203220184","misc_ref","MiscRef"
20388103,"18158627","2022-07-04","2022-08-15",0,"356.53","59.42","297.11",38,"KLARIUS PRODUCTS LTD","05072022","misc_ref","MiscRef"
14532661,"SI000963419","2019-05-23","2019-07-31",0,"253.10","42.18","210.92",67,"JACK SEALEY LIMITED","24051903C0","misc_ref","MiscRef"
19927900,"A1394980","2021-02-05","2021-05-31",0,"122.41","20.40","102.01",111,"BM CATALYSTS","06022021","misc_ref","MiscRef"
14163985,"116737","2018-08-31","2018-09-30",0,"699.00","116.50","582.50",19,"J CLARKE TRANSPORT (LICHFIELD) LIMI","120918001A","misc_ref","MiscRef"
14462745,"80186","2019-03-06","2019-04-05",0,"6432.00","1072.00","5360.00",7,"AUTOLOGIC DIAGNOSTICS LTD","04041901B9","misc_ref","MiscRef"
13926009,"0000332081","2018-04-24","2018-06-30",0,"72.38","12.06","60.32",60,"FREEMAN AUTOMOTIVE (UK) LIMITED","30041800B9","misc_ref","MiscRef"
19888208,"64361LC CHELMSFORD","2020-12-08","2020-12-09",0,"91.00","0.00","91.00",1,"Shaun Baines","O0011084","misc_ref","MiscRef"
19809921,"17811999","2020-10-20","2020-11-15",0,"397.06","66.18","330.88",23,"KLARIUS PRODUCTS LTD","21102020","misc_ref","MiscRef"
14022720,"7477155749","2018-06-18","2018-07-20",0,"2790.96","465.16","2325.80",27,"AXALTA COATING SYSTEMS UK -CROMAX (","22061801DF","misc_ref","MiscRef"
20005215,"6120844332","2021-04-28","2021-10-25",0,"46.69","7.65","39.04",176,"ZF TRADING UK LTD","290421027F","misc_ref","MiscRef"
14297839,"I330SC637","2018-10-16","2018-11-30",0,"151.20","25.20","126.00",43,"CARY UK LTD T/A NATIONAL WINDSCREENS","019CCA13","misc_ref","MiscRef"
20329760,"18123377","2022-05-02","2022-06-15",0,"171.86","28.64","143.22",38,"KLARIUS PRODUCTS LTD","03052022","misc_ref","MiscRef"
14012543,"0000337014","2018-06-14","2018-08-31",0,"266.81","44.47","222.34",73,"FREEMAN AUTOMOTIVE (UK) LIMITED","180618004D","misc_ref","MiscRef"
14477056,"19-501573","2019-04-15","2019-06-14",0,"170.12","28.35","141.77",59,"PATREBCIAL UK","15042019","misc_ref","MiscRef"
14152059,"36657992","2018-09-05","2018-11-30",0,"1577.28","262.88","1314.40",84,"EURAX LIMITED","0609180449","misc_ref","MiscRef"
20097446,"0003/00839882","2021-08-12","2021-10-11",0,"87.70","14.62","73.08",63,"ARLEIGH INTERNATIONAL LTD","130821008C","misc_ref","MiscRef"
14640598,"15393","2019-07-30","2019-08-15",0,"107.94","17.99","89.95",8,"MINDEN SYSTEMS LTD (PAINT)","0708190337","misc_ref","MiscRef"
20054046,"EEC836915","2021-06-25","2021-08-31",0,"446.17","74.36","371.81",67,"EUROPEAN EXHAUST & CATALYST LTD.","25062101DA","misc_ref","MiscRef"
20375481,"18151653","2022-06-21","2022-07-15",0,"80.03","13.34","66.69",23,"KLARIUS PRODUCTS LTD","22062022","misc_ref","MiscRef"
14736106,"24808","2019-10-04","2019-11-03",0,"566.64","94.44","472.20",44,"COMPLETE AUTOMOTIVE AFTERMARKET SOLUTIONS LTD","1610190225","misc_ref","MiscRef"
20187885,"7976387-01","2021-11-18","2022-01-31",0,"248.53","41.42","207.11",70,"K.& N.FILTERS (EUROPE) LTD.","22112101D5","misc_ref","MiscRef"
14825747,"A1271641","2019-12-19","2020-03-31",0,"101.56","16.93","84.63",102,"BM CATALYSTS","20122019","misc_ref","MiscRef"
14905659,"7151","2020-01-30","2020-02-29",0,"42.00","7.00","35.00",10,"TITCHFIELD GARAGE","250220005A","misc_ref","MiscRef"
13982588,"19599689","2018-05-31","2018-07-31",0,"9.22","1.54","7.68",59,"FERRARIS PISTON SERVICES LTD","01062018","misc_ref","MiscRef"
13750932,"5595900","2018-01-16","2018-03-31",0,"1576.22","262.70","1313.52",85,"RING AUTOMOTIVE","17011800ED","misc_ref","MiscRef"
14245052,"34763","2018-10-15","2018-11-29",0,"422.04","70.34","351.70",28,"AZETS DOCUMENT SOLUTIONS LIMITED","02111801AB","misc_ref","MiscRef"
14091538,"2018/31215","2018-07-30","2018-10-30",2,"2134.80","0.00","2134.80",92,"MAHLE AFTERMARKET ITALY S.P.A","3107180135","misc_ref","MiscRef"
20843574,"18472987","2023-12-23","2024-01-15",0,"134.42","22.40","112.02",14,"KLARIUS PRODUCTS LTD","29122023","misc_ref","MiscRef"
14799397,"17649908","2019-11-30","2019-12-15",0,"48.66","8.11","40.55",11,"KLARIUS PRODUCTS LTD","02122019","misc_ref","MiscRef"
19820182,"2257194873","2020-11-04","2021-01-31",0,"76763.02","12793.84","63969.18",57,"ROBERT BOSCH LIMITED","04112020","misc_ref","MiscRef"
20531181,"42616","2022-12-01","2023-01-15",2,"915.86","0.00","915.86",29,"ASPA GMBH (OEM)","0112220298","misc_ref","MiscRef"
14292377,"18-507840","2018-12-03","2019-02-01",0,"71.69","11.95","59.74",58,"PATREBCIAL UK","04122018","misc_ref","MiscRef"
14692385,"40084","2019-09-05","2019-10-31",0,"295.20","49.20","246.00",44,"LIFTMASTER LTD","1609190296","misc_ref","MiscRef"
14862733,"17676211","2020-01-27","2020-02-15",0,"216.35","36.06","180.29",17,"KLARIUS PRODUCTS LTD","28012020","misc_ref","MiscRef"
14252998,"11268094","2018-10-31","2018-12-31",0,"65.71","10.95","54.76",55,"FERRARIS PISTON SERVICES LTD","08112018","misc_ref","MiscRef"
20618735,"85167LC Stoke","2023-04-06","2023-04-07",0,"356.40","59.40","297.00",0,"Shaun Baines","E3096891","misc_ref","MiscRef"
14600409,"00797329","2019-07-10","2019-09-30",0,"3.80","0.63","3.17",82,"FPS LIVERPOOL","11072019","misc_ref","MiscRef"
14012359,"IT18016414","2018-06-08","2018-07-30",0,"13323.71","0.00","13323.71",43,"DAYCO EUROPE S.R.L.","180618027A","misc_ref","MiscRef"
14201474,"17414361","2018-10-04","2018-11-15",0,"306.83","51.14","255.69",41,"KLARIUS PRODUCTS LTD","05102018","misc_ref","MiscRef"
14917206,"03460040","2020-03-09","2020-05-31",0,"78.92","13.15","65.77",83,"FERRARIS PISTON SERVICES LTD","10032020","misc_ref","MiscRef"
20237798,"EEC846529","2022-01-20","2022-03-31",0,"277.90","46.32","231.58",69,"EUROPEAN EXHAUST & CATALYST LTD.","2101220220","misc_ref","MiscRef"
21225185,"18736503","2025-02-17","2025-03-15",0,"196.93","32.82","164.11",25,"KLARIUS PRODUCTS LTD","18022025","misc_ref","MiscRef"
14484488,"12992811","2019-04-18","2019-06-30",0,"18.50","3.08","15.42",73,"FERRARIS PISTON SERVICES LTD","19042019","misc_ref","MiscRef"
19875666,"0000406800","2020-12-10","2021-02-28",0,"104.32","17.39","86.93",77,"FREEMAN AUTOMOTIVE (UK) LIMITED","111220010F","misc_ref","MiscRef"
21116474,"18659134","2024-10-21","2024-11-15",0,"94.27","15.71","78.56",25,"KLARIUS PRODUCTS LTD","22102024","misc_ref","MiscRef"
20629298,"LA194341","2023-04-20","2023-04-27",0,"42.00","7.00","35.00",8,"TANVIC TYRE & SERVICE CENTRE","2004230143","misc_ref","MiscRef"
14077163,"17366191","2018-07-20","2018-08-15",0,"104.34","17.39","86.95",23,"KLARIUS PRODUCTS LTD","23072018","misc_ref","MiscRef"
13881958,"SL04914670INV","2018-03-27","2018-04-30",0,"275.14","45.86","229.28",26,"NORTHGATE VEHICLE HIRE LTD","040418000B","misc_ref","MiscRef"
21200884,"UKF143065","2025-01-21","2025-02-15",0,"3053.00","0.00","3053.00",48,"EURO CAR PARTS LIMITED T/AS VEGE UK","2201250311","misc_ref","MiscRef"
14300257,"A8300139810","2018-12-03","2019-01-02",0,"132.00","22.00","110.00",31,"ATS EUROMASTER LTD","019D1208","misc_ref","MiscRef"
19973405,"17893871","2021-03-23","2021-04-15",0,"694.37","115.73","578.64",22,"KLARIUS PRODUCTS LTD","24032021","misc_ref","MiscRef"
21155955,"ETTS000015","2024-12-02","2025-01-31",0,"204.00","34.00","170.00",59,"EURO TRUCK AND TRAILER","031224009F","misc_ref","MiscRef"
14635529,"A1230794","2019-08-02","2019-11-30",0,"215.51","35.92","179.59",118,"BM CATALYSTS","03082019","misc_ref","MiscRef"
14682734,"4000009453","2019-09-05","2019-10-05",0,"476.56","0.00","476.56",80,"TMD FRICTION ROMANIA SRL","0909190186","misc_ref","MiscRef"
20354006,"WH22E03118","2022-05-19","2022-11-15",2,"115496.68","0.00","115496.68",100,"YANTAI WINHERE AUTO-PART MFG.CO.LTD","25052200EC","misc_ref","MiscRef"
14543776,"00382675","2019-06-03","2019-08-31",0,"22.82","3.80","19.02",87,"FERRARIS PISTON SERVICES LTD","04062019","misc_ref","MiscRef"
20892349,"18508467","2024-02-26","2024-03-15",0,"107.95","17.99","89.96",17,"KLARIUS PRODUCTS LTD","27022024","misc_ref","MiscRef"
20154019,"18014209","2021-10-14","2021-11-15",0,"391.92","65.32","326.60",28,"KLARIUS PRODUCTS LTD","15102021","misc_ref","MiscRef"
20684939,"302780841","2023-06-21","2023-11-18",0,"87.43","14.57","72.86",148,"FERDINAND BILSTEIN UK LTD","2206230201","misc_ref","MiscRef"
20114091,"0000004791","2021-09-01","2021-10-01",0,"3067.43","511.24","2556.19",36,"TRAILERTEQ LTD","02092100D4","misc_ref","MiscRef"
14924819,"17701322","2020-03-13","2020-04-15",0,"1192.10","198.68","993.42",32,"KLARIUS PRODUCTS LTD","16032020","misc_ref","MiscRef"
13710969,"17842682ERR","2017-12-05","2017-12-19",2,"12.00","2.00","10.00",79,"BREMBO NV","121217013D","misc_ref","MiscRef"
13939281,"128526","2018-05-03","2018-07-31",0,"4003.20","667.20","3336.00",83,"ACTIVE BRAND CONCEPTS LIMITED (ABC)","0805180264","misc_ref","MiscRef"
20113050,"OP/I034809","2021-08-31","2021-10-31",0,"223.58","37.26","186.32",58,"STANDARD MOTOR PRODUCTS EUROPE LTD","0109210041","misc_ref","MiscRef"
20171590,"18026033","2021-11-02","2021-12-15",0,"232.64","38.77","193.87",42,"KLARIUS PRODUCTS LTD","03112021","misc_ref","MiscRef"
20662400,"SI003863289","2023-05-25","2023-07-31",0,"220.45","36.74","183.71",66,"JACK SEALEY LIMITED","260523028D","misc_ref","MiscRef"
14386866,"79676","2019-02-11","2019-04-30",0,"150.96","25.16","125.80",76,"SCORPION EXHAUSTS LIMITED","1202190174","misc_ref","MiscRef"
14457253,"12806065","2019-04-01","2019-06-30",0,"10.30","1.72","8.58",90,"FERRARIS PISTON SERVICES LTD","02042019","misc_ref","MiscRef"
13863650,"A1098055","2018-03-20","2018-06-30",0,"152.28","25.38","126.90",100,"BM CATALYSTS","21032018","misc_ref","MiscRef"
20119249,"17989823","2021-09-06","2021-10-15",0,"24.84","4.14","20.70",37,"KLARIUS PRODUCTS LTD","08092021","misc_ref","MiscRef"
13986772,"19650220","2018-06-04","2018-08-31",0,"15.70","2.62","13.08",86,"FERRARIS PISTON SERVICES LTD","05062018","misc_ref","MiscRef"
20378972,"TA22017038","2022-06-24","2022-10-22",0,"455.11","75.85","379.26",116,"DENSO SALES UK LTD","2706220501","misc_ref","MiscRef"
20790911,"18435193","2023-10-23","2023-11-15",0,"354.31","59.05","295.26",17,"KLARIUS PRODUCTS LTD","24102023","misc_ref","MiscRef"
14320655,"17458509","2018-12-20","2019-01-15",0,"87.73","14.62","73.11",25,"KLARIUS PRODUCTS LTD","21122018","misc_ref","MiscRef"
14041135,"19971569","2018-07-03","2018-09-30",0,"88.16","14.69","73.47",86,"FERRARIS PISTON SERVICES LTD","04072018","misc_ref","MiscRef"
20306299,"115769","2022-03-24","2022-04-23",0,"170.40","28.40","142.00",17,"KRP SUPPLIES LTD","05042200EA","misc_ref","MiscRef"
19864553,"050022053","2020-12-10","2021-01-15",0,"209.66","0.00","209.66",12,"ANDREW PAGE 1917 LTD","1112203C40","misc_ref","MiscRef"
20721303,"18383053","2023-08-02","2023-09-15",0,"32.06","5.34","26.72",43,"KLARIUS PRODUCTS LTD","03082023","misc_ref","MiscRef"
14609625,"00867850","2019-07-16","2019-09-30",0,"13.00","2.17","10.83",76,"FERRARIS PISTON SERVICES LTD","17072019","misc_ref","MiscRef"
13619861,"2257161438","2020-05-02","2020-07-31",0,"3001.86","500.31","2501.55",88,"ROBERT BOSCH LIMITED","07052001CE","misc_ref","MiscRef"
14958787,"7205334-01","2020-04-17","2020-06-30",0,"51.41","8.57","42.84",72,"K.& N.FILTERS (EUROPE) LTD.","200420029E","misc_ref","MiscRef"
14009537,"19756921","2018-06-14","2018-08-31",0,"3.80","0.63","3.17",76,"FERRARIS PISTON SERVICES LTD","15062018","misc_ref","MiscRef"
20702804,"0000486630","2023-07-10","2023-09-30",0,"160.42","26.74","133.68",78,"INDUSTRIAL ANCILLARIES LIMITED","1307230180","misc_ref","MiscRef"
14509321,"0000363008","2019-05-08","2019-07-31",0,"150.38","25.06","125.32",82,"FREEMAN AUTOMOTIVE (UK) LIMITED","0905190303","misc_ref","MiscRef"
20347277,"0001/00262542","2022-05-19","2022-07-18",0,"435.36","72.56","362.80",19,"SAXON INDUSTRIALS","19052200EA","misc_ref","MiscRef"
14253498,"11344293","2018-11-07","2019-01-31",0,"132.13","22.02","110.11",84,"FERRARIS PISTON SERVICES LTD","08112018","misc_ref","MiscRef"
20977442,"18575458","2024-06-15","2024-07-15",0,"129.96","21.66","108.30",31,"KLARIUS PRODUCTS LTD","17062024","misc_ref","MiscRef"
14095616,"TA18028405","2018-08-01","2018-10-31",0,"37189.27","6198.21","30991.06",89,"DENSO SALES UK LTD","02081803AF","misc_ref","MiscRef"
14432652,"12600269","2019-03-14","2019-05-31",0,"18.05","3.01","15.04",76,"FERRARIS PISTON SERVICES LTD","15032019","misc_ref","MiscRef"
13780906,"18355706","2018-01-30","2018-03-31",0,"26.22","4.37","21.85",56,"FERRARIS PISTON SERVICES LTD","31012018","misc_ref","MiscRef"
20303570,"2215015764","2022-03-31","2022-09-27",0,"49.78","8.30","41.48",175,"FREUDENBERG SEALING TECHNOLOGIES LTD","0104220040","misc_ref","MiscRef"
20168388,"TA21050180","2021-10-29","2022-02-26",0,"6586.14","1097.69","5488.45",116,"DENSO SALES UK LTD","01112102B9","misc_ref","MiscRef"
19812883,"I003080","2020-10-26","2020-11-25",0,"368.40","61.40","307.00",36,"ABACUS VEHICLE SERVICES","2610200181","misc_ref","MiscRef"
20741657,"129/9024885","2023-08-25","2023-10-24",0,"58.80","9.80","49.00",52,"HALFORDS AUTOCENTRES","29082301BC","misc_ref","MiscRef"
19856447,"17840585","2020-12-08","2021-01-15",0,"78.30","13.05","65.25",37,"KLARIUS PRODUCTS LTD","09122020","misc_ref","MiscRef"
14325257,"17459536","2018-12-25","2019-01-15",0,"18.97","3.16","15.81",18,"KLARIUS PRODUCTS LTD","28122018","misc_ref","MiscRef"
14273074,"6120682153","2018-11-19","2018-12-30",0,"78.36","13.06","65.30",100,"ZF TRADING UK LTD","20111803AA","misc_ref","MiscRef"
19874540,"027210341","2020-10-14","2020-11-15",0,"44.08","0.00","44.08",12,"ANDREW PAGE 1917 LTD","11122023FA","misc_ref","MiscRef"
13870671,"18925002","2018-03-26","2018-05-31",0,"5.23","0.87","4.36",64,"FERRARIS PISTON SERVICES LTD","27032018","misc_ref","MiscRef"
14655566,"01256826","2019-08-19","2019-10-31",0,"21.92","3.65","18.27",71,"FERRARIS PISTON SERVICES LTD","20082019","misc_ref","MiscRef"
21087363,"846817","2024-09-26","2024-11-30",0,"292.10","0.00","292.10",64,"COMPAC HYDRAULIK A/S","26092401F1","misc_ref","MiscRef"
14394835,"17485908","2019-02-15","2019-03-15",0,"65.48","10.91","54.57",25,"KLARIUS PRODUCTS LTD","18022019","misc_ref","MiscRef"
20161671,"A1481095","2021-10-21","2022-01-31",0,"1165.20","194.20","971.00",101,"BM CATALYSTS","22102021","misc_ref","MiscRef"
16212346,"71059","2020-08-05","2020-09-30",0,"38.02","6.34","31.68",133,"HOFMANN MEGAPLAN (UK) LTD","07082000CA","misc_ref","MiscRef"
20388329,"18158986","2022-07-04","2022-08-15",0,"585.64","97.61","488.03",38,"KLARIUS PRODUCTS LTD","05072022","misc_ref","MiscRef"
20956766,"18558495","2024-05-17","2024-06-15",0,"204.92","34.15","170.77",28,"KLARIUS PRODUCTS LTD","20052024","misc_ref","MiscRef"
20783189,"62073","2023-10-13","2023-11-12",0,"340.73","56.79","283.94",25,"COMPLETE AUTOMOTIVE AFTERMARKET SOLUTIONS LTD","161023004B","misc_ref","MiscRef"
19920629,"17864266","2021-01-28","2021-02-15",0,"534.28","89.05","445.23",14,"KLARIUS PRODUCTS LTD","29012021","misc_ref","MiscRef"
19771994,"17787575","2020-09-11","2020-10-15",0,"76.19","12.70","63.49",16,"KLARIUS PRODUCTS LTD","14092020","misc_ref","MiscRef"
20099254,"17975608","2021-08-13","2021-09-15",0,"126.52","21.09","105.43",30,"KLARIUS PRODUCTS LTD","16082021","misc_ref","MiscRef"
13615234,"UKF029162","2020-03-06","2020-04-15",0,"2056.50","0.00","2056.50",196,"EURO CAR PARTS LIMITED T/AS VEGE UK","090320025D","misc_ref","MiscRef"
13998823,"SIN339995","2018-06-11","2018-07-30",0,"5685.12","947.52","4737.60",49,"HARRISON WIPES (PAINT)","1106180378","misc_ref","MiscRef"
14265894,"36774794","2018-11-07","2018-11-07",0,"1199.09","199.85","999.24",20,"OPUS ENERGY CORPORATE LTD","1511180597","misc_ref","MiscRef"
20846507,"SI004152366","2024-01-02","2024-03-31",0,"115.15","19.19","95.96",113,"JACK SEALEY LIMITED","040124027F","misc_ref","MiscRef"
20506249,"4522144746","2022-11-24","2022-12-15",0,"136428.18","22738.03","113690.15",14,"PPG INDUSTRIES UK LTD (PAINT)","251122018D","misc_ref","MiscRef"
20462767,"0100628756REV","2022-08-03","2022-11-01",0,"69.97","11.66","58.31",0,"MANN+HUMMEL (UK) LTD","REV","misc_ref","MiscRef"
14537267,"A1212062","2019-05-28","2019-08-31",0,"242.00","40.33","201.67",93,"BM CATALYSTS","29052019","misc_ref","MiscRef"
13968849,"17326817","2018-05-23","2018-06-15",0,"39.11","6.52","32.59",22,"KLARIUS PRODUCTS LTD","24052018","misc_ref","MiscRef"
20190308,"11150621","2021-10-08","2021-12-31",0,"1074.22","179.04","895.18",38,"FIRST LINE LIMITED","231121016C","misc_ref","MiscRef"
14643339,"01131711","2019-08-08","2019-10-31",0,"110.10","18.35","91.75",82,"FERRARIS PISTON SERVS LTD BRISTOL","09082019","misc_ref","MiscRef"
14534092,"17542366","2019-05-24","2019-06-15",0,"42.00","7.00","35.00",16,"KLARIUS PRODUCTS LTD","28052019","misc_ref","MiscRef"
13941083,"17317184","2018-05-08","2018-06-15",0,"30.35","5.06","25.29",37,"KLARIUS PRODUCTS LTD","09052018","misc_ref","MiscRef"
14064227,"S336929","2018-07-13","2018-09-30",0,"28.04","4.67","23.37",78,"SYKES PICKAVANT LTD","16071802B5","misc_ref","MiscRef"
14186680,"10891667","2018-09-26","2018-11-30",0,"23.36","3.89","19.47",63,"FERRARIS PISTON SERVICES LTD","27092018","misc_ref","MiscRef"
20299996,"I331EW777","2022-03-24","2022-04-30",0,"480.24","80.04","400.20",32,"CARY UK LTD T/A NATIONAL WINDSCREENS","280322000B","misc_ref","MiscRef"
14797557,"17649407","2019-11-28","2019-12-15",0,"891.55","148.59","742.96",14,"KLARIUS PRODUCTS LTD","29112019","misc_ref","MiscRef"
20510057,"18243082","2022-11-29","2022-12-15",0,"22.91","3.82","19.09",9,"KLARIUS PRODUCTS LTD","30112022","misc_ref","MiscRef"
14211818,"11051883","2018-10-11","2018-12-31",0,"49.68","8.28","41.40",82,"FERRARIS PISTON SERVICES LTD","12102018","misc_ref","MiscRef"
20932952,"85833","2024-04-10","2024-05-31",0,"348.00","58.00","290.00",44,"HILLCROFT LAMINATIONS AND CONVERSIONS LTD","1704240137","misc_ref","MiscRef"
20825762,"32723","2023-12-05","2024-02-03",0,"404.40","67.40","337.00",62,"LAUNCH TECH UK LTD.","06122300AD","misc_ref","MiscRef"
20235260,"18066200","2022-01-18","2022-02-15",0,"170.59","28.43","142.16",23,"KLARIUS PRODUCTS LTD","19012022","misc_ref","MiscRef"
21153578,"041/9018666","2024-11-27","2025-01-26",0,"95.99","16.00","79.99",58,"HALFORDS AUTOCENTRES","2911240227","misc_ref","MiscRef"
20809968,"397907080","2023-11-15","2024-02-13",0,"2915.17","485.86","2429.31",85,"MAHLE AFTERMARKET LTD","16112300F3","misc_ref","MiscRef"
14157059,"1101679","2018-09-06","2018-10-06",0,"115.50","19.25","96.25",25,"PANDA SERVICE AND MAINTENANCE","100918006F","misc_ref","MiscRef"
20628896,"137135","2023-03-07","2023-04-06",0,"45.00","0.00","45.00",9,"AVONMOUTH AUTO ELECTRICAL LTD","190423032B","misc_ref","MiscRef"
14480547,"0001/00232131","2019-04-17","2019-06-16",0,"1765.64","294.27","1471.37",85,"ELTA AUTOMOTIVE LTD","1704190262","misc_ref","MiscRef"
20810213,"2257427171","2023-11-16","2024-04-14",0,"3343.62","557.27","2786.35",148,"ROBERT BOSCH LIMITED","16112023","misc_ref","MiscRef"
20782382,"SI004042425","2023-10-12","2023-12-31",0,"42.50","7.08","35.42",77,"JACK SEALEY LIMITED","13102302B5","misc_ref","MiscRef"
13682924,"69300","2017-11-15","2018-01-31",0,"190.69","31.78","158.91",77,"SCORPION EXHAUSTS LIMITED","151117011A","misc_ref","MiscRef"
20664064,"18341731","2023-05-26","2023-06-15",0,"260.05","43.34","216.71",10,"KLARIUS PRODUCTS LTD","30052023","misc_ref","MiscRef"
